miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-106a-3p,hsa-mir-20a-5p,3091,51107,1,0.0,0.0455,0.11,0.0045,True,0.024807340374580926
hsa-mir-106a-5p,hsa-mir-18a-5p,3091,51107,1,0.0015,0.148,0.723,0.004,True,0.022728156096547065
hsa-mir-142-5p,hsa-mir-17-5p,3091,51107,1,0.001,0.1635,0.349,0.003,True,0.01833518710001956
hsa-mir-15a-5p,hsa-mir-18a-5p,3091,51107,1,0.0,0.014,0.507,0.0,True,0.0
hsa-mir-15a-5p,hsa-mir-18b-5p,3091,51107,1,0.0,0.0245,0.369,0.004,True,0.022728156096547065
hsa-mir-15a-5p,hsa-mir-548d-3p,3091,51107,1,0.0,0.013,0.3785,0.006,True,0.03065545276142417
hsa-mir-16-1-3p,hsa-mir-17-5p,3091,51107,1,0.0,0.0155,0.292,0.0085,True,0.039335477591095694
hsa-mir-16-1-3p,hsa-mir-20a-5p,3091,51107,1,0.0,0.0225,0.1735,0.003,True,0.01833518710001956
hsa-mir-16-2-3p,hsa-mir-20a-5p,3091,51107,1,0.0005,0.0185,0.111,0.0005,True,0.0044329671220659185
hsa-mir-17-5p,hsa-mir-548d-3p,3091,51107,1,0.0,0.327,0.511,0.002,True,0.013460700437003755
hsa-mir-17-5p,hsa-mir-580-3p,3091,51107,1,0.0,0.254,0.115,0.0035,True,0.020577342867896125
hsa-mir-17-5p,hsa-mir-625-3p,3091,51107,1,0.0,0.3345,0.068,0.0015,True,0.010773909616395166
hsa-mir-18a-5p,hsa-mir-20a-5p,3091,51107,1,0.006,0.4975,0.077,0.007,True,0.03415371572630123
hsa-mir-18a-5p,hsa-mir-20b-5p,3091,51107,1,0.005,0.655,0.1685,0.0055,True,0.028730425643720442
hsa-mir-18b-5p,hsa-mir-20a-5p,3091,51107,1,0.0005,0.3805,0.1275,0.004,True,0.022728156096547065
hsa-mir-20a-5p,hsa-mir-548d-3p,3091,51107,1,0.0,0.082,0.3515,0.001,True,0.007828465063001146
hsa-mir-20a-5p,hsa-mir-580-3p,3091,51107,1,0.0,0.093,0.1555,0.006,True,0.03065545276142417
hsa-mir-20a-5p,hsa-mir-625-3p,3091,51107,1,0.0,0.159,0.0485,0.003,True,0.01833518710001956
hsa-mir-576-5p,hsa-mir-96-5p,3091,5315,1,0.0005,0.0345,0.4265,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-181d-5p,3091,5366,1,0.0,0.0265,0.0285,0.007,True,0.03415371572630123
hsa-mir-429,hsa-mir-889-3p,3091,5366,1,0.0,0.041,0.2215,0.005,True,0.026815439697876305
hsa-mir-106a-5p,hsa-mir-92b-3p,3091,55818,1,0.0,0.055,0.952,0.004,True,0.022728156096547065
hsa-mir-18a-5p,hsa-mir-497-3p,3091,55818,1,0.005,0.5325,0.0245,0.005,True,0.026815439697876305
hsa-mir-20b-5p,hsa-mir-92b-3p,3091,55818,1,0.0,0.091,0.9715,0.0025,True,0.015961813563775434
hsa-mir-429,hsa-mir-627-5p,3091,55818,1,0.0,0.078,0.104,0.0045,True,0.024807340374580926
hsa-mir-497-3p,hsa-mir-93-5p,3091,55818,1,0.001,0.022,0.678,0.0085,True,0.039335477591095694
hsa-mir-130a-3p,hsa-mir-196a-5p,3091,6095,1,0.0,0.179,0.1055,0.0,True,0.0
hsa-mir-130a-3p,hsa-mir-92b-3p,3091,6095,1,0.0,0.2385,0.0175,0.0,True,0.0
hsa-mir-19a-3p,hsa-mir-299-3p,3091,7018,1,0.0,0.08,0.0195,0.001,True,0.007828465063001146
hsa-mir-19a-3p,hsa-mir-497-3p,3091,7018,1,0.0,0.09,0.0645,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-130a-3p,3091,7037,1,0.0015,0.2035,0.157,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-299-5p,3091,7037,1,0.0,0.27,0.198,0.006,True,0.03065545276142417
hsa-mir-130a-3p,hsa-mir-450b-5p,3091,7037,1,0.0,0.162,0.0375,0.004,True,0.022728156096547065
hsa-mir-142-5p,hsa-mir-181d-5p,3091,7037,1,0.0005,0.023,0.176,0.002,True,0.013460700437003755
hsa-mir-16-2-3p,hsa-mir-181d-5p,3091,7037,1,0.0,0.0375,0.2355,0.003,True,0.01833518710001956
hsa-mir-16-2-3p,hsa-mir-196b-5p,3091,7037,1,0.0,0.065,0.0165,0.003,True,0.01833518710001956
hsa-mir-130a-3p,hsa-mir-195-5p,3091,8553,1,0.0,0.0935,0.017,0.004,True,0.022728156096547065
hsa-mir-134-5p,hsa-mir-199a-5p,3607,2222,1,0.0025,0.042,0.231,0.0085,True,0.039335477591095694
hsa-mir-106a-5p,hsa-mir-20b-5p,3659,3586,1,0.0005,0.2135,0.105,0.007,True,0.03415371572630123
hsa-mir-136-5p,hsa-mir-497-3p,3660,1654,1,0.0,0.3735,0.071,0.007,True,0.03415371572630123
hsa-mir-142-3p,hsa-mir-18a-5p,3660,4261,1,0.0055,0.0305,0.052,0.0085,True,0.039335477591095694
hsa-mir-136-5p,hsa-mir-377-5p,3660,4277,1,0.0,0.104,0.1875,0.004,True,0.022728156096547065
hsa-mir-519a-3p,hsa-mir-519d-3p,3660,4277,1,0.003,0.164,0.118,0.006,True,0.03065545276142417
hsa-mir-519c-3p,hsa-mir-519d-3p,3660,4277,1,0.0055,0.149,0.153,0.007,True,0.03415371572630123
hsa-mir-519d-3p,hsa-mir-520a-3p,3660,4277,1,0.002,0.159,0.1185,0.0015,True,0.010773909616395166
hsa-mir-519d-3p,hsa-mir-520d-3p,3660,4277,1,0.007,0.143,0.114,0.0005,True,0.0044329671220659185
hsa-mir-520c-3p,hsa-mir-520h,3660,56829,1,0.0025,0.0165,0.023,0.003,True,0.01833518710001956
hsa-mir-518f-5p,hsa-mir-520c-3p,3660,84924,1,0.0025,0.2765,0.3105,0.003,True,0.01833518710001956
hsa-mir-519a-5p,hsa-mir-519c-3p,3660,84924,1,0.002,0.2995,0.3885,0.0035,True,0.020577342867896125
hsa-mir-181a-2-3p,hsa-mir-2355-3p,3661,56927,1,0.0005,0.185,0.174,0.0065,True,0.03241048791609667
hsa-mir-34c-5p,hsa-mir-508-5p,3661,9266,1,0.0025,0.534,0.0385,0.0005,True,0.0044329671220659185
hsa-mir-497-3p,hsa-mir-92b-3p,3662,118788,1,0.0,0.05,0.02,0.0075,True,0.03589809809371649
hsa-let-7b-5p,hsa-mir-30a-5p,3662,51735,1,0.0,0.0135,0.0465,0.0025,True,0.015961813563775434
hsa-let-7b-5p,hsa-mir-182-5p,3662,57142,1,0.0,0.0285,0.2665,0.0055,True,0.028730425643720442
hsa-mir-130a-3p,hsa-mir-33a-3p,3662,57142,1,0.0,0.2025,0.025,0.0075,True,0.03589809809371649
hsa-mir-376b-3p,hsa-mir-497-3p,3662,84541,1,0.0,0.0375,0.107,0.001,True,0.007828465063001146
hsa-mir-212-3p,hsa-mir-33a-3p,3662,8837,1,0.0,0.069,0.0575,0.006,True,0.03065545276142417
hsa-mir-150-5p,hsa-mir-3065-5p,3662,9910,1,0.0,0.0105,0.797,0.0055,True,0.028730425643720442
hsa-mir-150-5p,hsa-mir-3157-5p,3662,9910,1,0.0,0.0105,0.019,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-195-3p,367,27316,1,0.0,0.0155,0.071,0.002,True,0.013460700437003755
hsa-let-7b-5p,hsa-mir-31-5p,367,27316,1,0.0,0.0135,0.0165,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-323a-3p,367,3178,1,0.0,0.0325,0.5455,0.0075,True,0.03589809809371649
hsa-let-7b-5p,hsa-mir-381-3p,367,3178,1,0.0,0.0285,0.198,0.001,True,0.007828465063001146
hsa-let-7b-5p,hsa-mir-411-5p,367,3178,1,0.0,0.0255,0.53,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-518c-5p,367,3178,1,0.0,0.0265,0.499,0.0,True,0.0
hsa-mir-195-3p,hsa-mir-411-5p,367,3178,1,0.0065,0.0135,0.533,0.0065,True,0.03241048791609667
hsa-mir-31-5p,hsa-mir-381-3p,367,3178,1,0.0,0.1635,0.229,0.0085,True,0.039335477591095694
hsa-let-7b-5p,hsa-mir-31-5p,367,4609,1,0.0,0.152,0.0495,0.0055,True,0.028730425643720442
hsa-mir-30a-3p,hsa-mir-381-3p,367,4609,1,0.0015,0.0335,0.168,0.0035,True,0.020577342867896125
hsa-mir-30a-5p,hsa-mir-381-3p,367,4609,1,0.0045,0.025,0.1285,0.0095,True,0.0426185562780775
hsa-mir-31-5p,hsa-mir-512-5p,367,4609,1,0.0,0.047,0.159,0.0075,True,0.03589809809371649
hsa-mir-31-5p,hsa-mir-516a-5p,367,4609,1,0.0,0.0495,0.1655,0.001,True,0.007828465063001146
hsa-let-7b-5p,hsa-mir-31-5p,367,5528,1,0.0,0.0615,0.235,0.0,True,0.0
hsa-mir-195-3p,hsa-mir-199a-3p,367,5528,1,0.002,0.046,0.141,0.0005,True,0.0044329671220659185
hsa-mir-141-3p,hsa-mir-195-3p,367,5743,-1,0.0015,0.3965,0.0405,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-125a-5p,367,6659,1,0.0,0.1045,0.0135,0.0015,True,0.010773909616395166
hsa-let-7b-5p,hsa-mir-125b-5p,367,6659,1,0.0,0.1095,0.019,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-519a-3p,367,6659,1,0.0,0.109,0.501,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-195-3p,367,6659,1,0.0,0.019,0.084,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-31-5p,367,6659,1,0.0,0.0175,0.292,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-381-3p,367,6659,1,0.0,0.018,0.0815,0.0,True,0.0
hsa-mir-195-3p,hsa-mir-3065-5p,367,6659,1,0.0025,0.078,0.024,0.001,True,0.007828465063001146
hsa-mir-195-3p,hsa-mir-519a-3p,367,6659,1,0.001,0.0735,0.4885,0.0015,True,0.010773909616395166
hsa-mir-195-3p,hsa-mir-519c-3p,367,6659,1,0.0035,0.068,0.5115,0.0,True,0.0
hsa-mir-195-3p,hsa-mir-519d-3p,367,6659,1,0.0025,0.067,0.454,0.001,True,0.007828465063001146
hsa-mir-30a-5p,hsa-mir-30c-2-3p,367,6659,1,0.0015,0.023,0.0195,0.001,True,0.007828465063001146
hsa-let-7b-5p,hsa-mir-195-3p,367,84240,1,0.0,0.0205,0.027,0.0045,True,0.024807340374580926
hsa-let-7b-5p,hsa-mir-381-3p,367,84240,1,0.0,0.014,0.065,0.001,True,0.007828465063001146
hsa-mir-181d-5p,hsa-mir-30a-5p,367,8668,1,0.008,0.0675,0.0385,0.0015,True,0.010773909616395166
hsa-mir-30a-5p,hsa-mir-31-5p,367,8815,1,0.0025,0.0195,0.1005,0.001,True,0.007828465063001146
hsa-mir-130a-3p,hsa-mir-940,3725,1906,1,0.0,0.0175,0.16,0.0025,True,0.015961813563775434
hsa-mir-3065-3p,hsa-mir-940,3725,2353,1,0.0015,0.525,0.3545,0.008,True,0.03764616774970952
hsa-mir-1304-5p,hsa-mir-149-3p,3725,3371,1,0.001,0.1935,0.2855,0.002,True,0.013460700437003755
hsa-mir-1304-5p,hsa-mir-149-5p,3725,3371,1,0.0015,0.1425,0.753,0.0005,True,0.0044329671220659185
hsa-mir-128-3p,hsa-mir-450b-5p,3725,4313,1,0.0,0.0105,0.4765,0.0055,True,0.028730425643720442
hsa-mir-181c-3p,hsa-mir-199b-5p,3726,3778,1,0.0,0.02,0.454,0.0025,True,0.015961813563775434
hsa-mir-15b-5p,hsa-mir-9-5p,4088,1277,1,0.0,0.0605,0.076,0.007,True,0.03415371572630123
hsa-mir-2355-5p,hsa-mir-497-5p,4088,1281,1,0.0,0.0235,0.074,0.002,True,0.013460700437003755
hsa-mir-15b-5p,hsa-mir-548t-5p,4089,862,1,0.001,0.0995,0.052,0.0075,True,0.03589809809371649
hsa-mir-301b-3p,hsa-mir-4326,4089,862,1,0.0,0.0255,0.041,0.003,True,0.01833518710001956
hsa-let-7b-5p,hsa-mir-145-5p,4090,6670,1,0.0,0.605,0.316,0.009,True,0.04098415408641332
hsa-let-7b-5p,hsa-mir-30c-2-3p,4090,6670,1,0.0,0.6005,0.491,0.003,True,0.01833518710001956
hsa-mir-141-3p,hsa-mir-485-3p,4090,6670,1,0.0035,0.1595,0.02,0.0045,True,0.024807340374580926
hsa-mir-15b-5p,hsa-mir-204-5p,4097,23446,1,0.0,0.0105,0.3275,0.001,True,0.007828465063001146
hsa-let-7b-5p,hsa-mir-125b-5p,4149,1021,1,0.0075,0.0245,0.013,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-30c-2-3p,4150,3185,1,0.0025,0.0115,0.101,0.0025,True,0.015961813563775434
hsa-mir-125a-5p,hsa-mir-30a-5p,4150,84678,1,0.002,0.2305,0.0685,0.006,True,0.03065545276142417
hsa-mir-19a-3p,hsa-mir-519a-3p,4205,116496,1,0.0,0.1435,0.6545,0.008,True,0.03764616774970952
hsa-mir-19a-3p,hsa-mir-92b-3p,4205,116496,1,0.0,0.1095,0.053,0.001,True,0.007828465063001146
hsa-mir-33a-5p,hsa-mir-3613-5p,4205,116496,1,0.0,0.018,0.046,0.0045,True,0.024807340374580926
hsa-mir-142-3p,hsa-mir-212-3p,4205,23002,1,0.0,0.0185,0.53,0.0045,True,0.024807340374580926
hsa-mir-128-3p,hsa-mir-299-5p,4205,23112,1,0.0005,0.511,0.024,0.009,True,0.04098415408641332
hsa-mir-135b-5p,hsa-mir-17-5p,4205,23112,1,0.004,0.1215,0.89,0.0065,True,0.03241048791609667
hsa-mir-135b-5p,hsa-mir-18b-5p,4205,23112,1,0.0015,0.117,0.5995,0.006,True,0.03065545276142417
hsa-mir-299-5p,hsa-mir-3613-5p,4205,23112,1,0.0085,0.0205,0.9805,0.0,True,0.0
hsa-mir-18a-5p,hsa-mir-92a-1-5p,4205,23167,1,0.0,0.022,0.0125,0.008,True,0.03764616774970952
hsa-mir-33a-5p,hsa-mir-92a-1-5p,4205,23167,1,0.0,0.0115,0.03,0.006,True,0.03065545276142417
hsa-mir-7-1-3p,hsa-mir-92a-1-5p,4205,23167,1,0.0,0.0135,0.02,0.001,True,0.007828465063001146
hsa-mir-128-3p,hsa-mir-15a-5p,4205,51719,1,0.0,0.105,0.0375,0.003,True,0.01833518710001956
hsa-mir-30a-5p,hsa-mir-3662,4205,687,1,0.004,0.073,0.032,0.0045,True,0.024807340374580926
hsa-mir-30a-3p,hsa-mir-497-5p,4205,79718,1,0.0065,0.5905,0.123,0.007,True,0.03415371572630123
hsa-mir-128-3p,hsa-mir-195-5p,4205,80223,1,0.0005,0.469,0.0345,0.0085,True,0.039335477591095694
hsa-mir-130b-3p,hsa-mir-135b-5p,4205,80223,1,0.0,0.4175,0.0715,0.002,True,0.013460700437003755
hsa-mir-135b-5p,hsa-mir-20b-5p,4205,80223,1,0.005,0.08,0.354,0.002,True,0.013460700437003755
hsa-mir-20b-3p,hsa-mir-2355-5p,4208,1809,1,0.0,0.032,0.581,0.006,True,0.03065545276142417
hsa-mir-15b-5p,hsa-mir-200c-3p,4211,23414,1,0.0,0.017,0.072,0.0075,True,0.03589809809371649
hsa-mir-196b-5p,hsa-mir-3613-5p,4211,285527,1,0.0,0.018,0.329,0.0045,True,0.024807340374580926
hsa-mir-495-3p,hsa-mir-545-5p,4211,29940,1,0.0,0.045,0.0305,0.0025,True,0.015961813563775434
hsa-mir-106a-5p,hsa-mir-497-3p,4212,2115,1,0.0,0.0145,0.2385,0.0095,True,0.0426185562780775
hsa-mir-20b-5p,hsa-mir-497-3p,4212,2115,1,0.0,0.0245,0.245,0.0,True,0.0
hsa-mir-135b-5p,hsa-mir-31-5p,4609,1019,1,0.005,0.0575,0.1935,0.0035,True,0.020577342867896125
hsa-mir-125b-5p,hsa-mir-195-3p,4609,10483,1,0.004,0.2025,0.012,0.0025,True,0.015961813563775434
hsa-mir-125b-5p,hsa-mir-195-5p,4609,10483,1,0.0025,0.2325,0.017,0.007,True,0.03415371572630123
hsa-mir-125a-5p,hsa-mir-592,4609,2194,1,0.0,0.027,0.0845,0.0085,True,0.039335477591095694
hsa-mir-135b-5p,hsa-mir-182-5p,4609,2305,1,0.006,0.0365,0.332,0.008,True,0.03764616774970952
hsa-mir-101-5p,hsa-mir-195-3p,4609,23468,1,0.0045,0.56,0.327,0.001,True,0.007828465063001146
hsa-mir-125b-5p,hsa-mir-199b-5p,4609,262,1,0.003,0.4145,0.396,0.0025,True,0.015961813563775434
hsa-mir-125a-5p,hsa-mir-512-5p,4609,4869,1,0.0,0.0785,0.8055,0.001,True,0.007828465063001146
hsa-mir-125a-5p,hsa-mir-516a-5p,4609,4869,1,0.0,0.114,0.5155,0.0045,True,0.024807340374580926
hsa-mir-130b-3p,hsa-mir-15b-5p,4609,5315,1,0.0,0.0575,0.1595,0.0065,True,0.03241048791609667
hsa-mir-15b-5p,hsa-mir-33a-5p,4609,5315,1,0.0,0.146,0.636,0.003,True,0.01833518710001956
hsa-mir-15b-5p,hsa-mir-592,4609,5315,1,0.0,0.15,0.2055,0.0,True,0.0
hsa-mir-101-5p,hsa-mir-130a-3p,4609,5591,1,0.0025,0.348,0.139,0.005,True,0.026815439697876305
hsa-mir-429,hsa-mir-499a-5p,4609,56916,1,0.003,0.583,0.36,0.005,True,0.026815439697876305
hsa-mir-429,hsa-mir-512-5p,4609,5728,1,0.003,0.012,0.0315,0.003,True,0.01833518710001956
hsa-mir-429,hsa-mir-495-3p,4609,595,-1,0.0015,0.0135,0.499,0.006,True,0.03065545276142417
hsa-mir-429,hsa-mir-516b-5p,4609,595,-1,0.004,0.0155,0.0415,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-30a-3p,4609,6573,1,0.004,0.6535,0.07,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-30a-5p,4609,6573,1,0.004,0.6595,0.103,0.0005,True,0.0044329671220659185
hsa-mir-135b-5p,hsa-mir-182-5p,4609,672,1,0.006,0.0485,0.5025,0.007,True,0.03415371572630123
hsa-mir-125b-5p,hsa-mir-130a-3p,4609,7037,1,0.005,0.2035,0.157,0.0,True,0.0
hsa-mir-125b-5p,hsa-mir-195-3p,4609,7037,1,0.004,0.26,0.023,0.001,True,0.007828465063001146
hsa-mir-16-2-3p,hsa-mir-181d-5p,4609,7037,1,0.0005,0.0375,0.2355,0.003,True,0.01833518710001956
hsa-mir-16-2-3p,hsa-mir-196b-5p,4609,7037,1,0.0,0.065,0.0165,0.003,True,0.01833518710001956
hsa-mir-301b-3p,hsa-mir-450b-5p,4609,7037,1,0.0,0.574,0.0385,0.0075,True,0.03589809809371649
hsa-mir-450b-5p,hsa-mir-497-5p,4609,7037,1,0.0,0.0415,0.0145,0.0035,True,0.020577342867896125
hsa-mir-203a-3p,hsa-mir-497-5p,4609,7150,1,0.006,0.223,0.094,0.0095,True,0.0426185562780775
hsa-mir-101-5p,hsa-mir-184,4609,8837,-1,0.0005,0.0395,0.2975,0.0,True,0.0
hsa-mir-125a-5p,hsa-mir-514a-3p,4773,3458,1,0.0,0.0615,0.1235,0.008,True,0.03764616774970952
hsa-mir-1271-5p,hsa-mir-150-5p,4779,55209,1,0.0,0.0275,0.0315,0.0065,True,0.03241048791609667
hsa-mir-181d-5p,hsa-mir-33a-5p,4779,7145,1,0.0005,0.0185,0.021,0.001,True,0.007828465063001146
hsa-mir-33a-3p,hsa-mir-545-5p,4780,7050,1,0.0005,0.192,0.016,0.0065,True,0.03241048791609667
hsa-mir-1271-5p,hsa-mir-15a-5p,4790,1435,1,0.0035,0.5425,0.067,0.0045,True,0.024807340374580926
hsa-mir-130b-3p,hsa-mir-195-5p,4790,4144,1,0.0,0.013,0.037,0.001,True,0.007828465063001146
hsa-mir-205-5p,hsa-mir-363-5p,4790,7076,-1,0.002,0.106,0.019,0.007,True,0.03415371572630123
hsa-mir-149-5p,hsa-mir-205-5p,4790,7980,1,0.007,0.0595,0.0285,0.0085,True,0.039335477591095694
hsa-mir-141-3p,hsa-mir-4326,4800,6670,1,0.0,0.1485,0.2555,0.003,True,0.01833518710001956
hsa-mir-485-3p,hsa-mir-493-5p,4801,1164,1,0.0,0.0655,0.8535,0.0075,True,0.03589809809371649
hsa-mir-136-5p,hsa-mir-485-3p,4801,2035,1,0.0,0.1215,0.237,0.005,True,0.026815439697876305
hsa-mir-136-5p,hsa-mir-199a-5p,4801,2222,1,0.0,0.2115,0.2405,0.004,True,0.022728156096547065
hsa-let-7b-5p,hsa-mir-30a-5p,4801,29128,1,0.0015,0.0575,0.0875,0.0075,True,0.03589809809371649
hsa-let-7b-5p,hsa-mir-92b-3p,4801,29128,1,0.0005,0.0455,0.025,0.001,True,0.007828465063001146
hsa-mir-136-5p,hsa-mir-199a-3p,4801,4154,1,0.0,0.0205,0.3285,0.006,True,0.03065545276142417
hsa-let-7b-5p,hsa-mir-485-3p,4801,4925,1,0.0005,0.081,0.174,0.007,True,0.03415371572630123
hsa-mir-136-5p,hsa-mir-3170,4801,80219,1,0.0,0.0175,0.024,0.003,True,0.01833518710001956
hsa-mir-128-3p,hsa-mir-92b-3p,4801,9451,1,0.0,0.147,0.945,0.004,True,0.022728156096547065
hsa-mir-181a-5p,hsa-mir-92b-3p,4801,9451,1,0.0,0.112,0.9415,0.005,True,0.026815439697876305
hsa-mir-30c-2-3p,hsa-mir-411-3p,4899,11338,1,0.0,0.0115,0.0915,0.0075,True,0.03589809809371649
hsa-mir-30a-5p,hsa-mir-377-3p,4899,1155,1,0.002,0.0105,0.1355,0.0015,True,0.010773909616395166
hsa-mir-30a-5p,hsa-mir-411-3p,4899,1155,1,0.001,0.011,0.0205,0.0,True,0.0
hsa-mir-31-5p,hsa-mir-379-3p,4899,7536,1,0.006,0.04,0.0595,0.001,True,0.007828465063001146
hsa-mir-379-3p,hsa-mir-92b-3p,4899,7536,1,0.002,0.044,0.1025,0.0065,True,0.03241048791609667
hsa-let-7b-5p,hsa-mir-30a-3p,5089,1859,1,0.0,0.04,0.24,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-31-3p,5089,1859,1,0.0,0.0415,0.0715,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-31-5p,5089,1859,1,0.0,0.046,0.0505,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-522-3p,5089,1859,1,0.0,0.042,0.0525,0.0,True,0.0
hsa-mir-130b-5p,hsa-mir-766-3p,5089,29123,1,0.0005,0.014,0.0855,0.001,True,0.007828465063001146
hsa-let-7b-5p,hsa-mir-125a-5p,5089,3720,1,0.0,0.0655,0.025,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-125b-5p,5089,3720,1,0.0,0.0655,0.0205,0.0,True,0.0
hsa-let-7b-5p,hsa-mir-31-5p,5089,3720,1,0.0,0.059,0.0615,0.0005,True,0.0044329671220659185
hsa-let-7b-5p,hsa-mir-520h,5089,3720,1,0.0,0.079,0.103,0.0,True,0.0
hsa-mir-203a-3p,hsa-mir-377-5p,5090,10666,1,0.0085,0.059,0.1335,0.0065,True,0.03241048791609667
hsa-mir-1296-5p,hsa-mir-195-5p,5090,23286,1,0.0,0.0235,0.029,0.0095,True,0.0426185562780775
hsa-mir-195-5p,hsa-mir-519d-3p,5090,23286,1,0.0,0.027,0.039,0.0065,True,0.03241048791609667
hsa-mir-195-5p,hsa-mir-520a-3p,5090,23286,1,0.0,0.031,0.036,0.006,True,0.03065545276142417
hsa-mir-195-5p,hsa-mir-520c-3p,5090,23286,1,0.0,0.023,0.0575,0.0025,True,0.015961813563775434
hsa-mir-195-5p,hsa-mir-520d-3p,5090,23286,1,0.0,0.027,0.0295,0.0055,True,0.028730425643720442
hsa-mir-195-5p,hsa-mir-520g-3p,5090,23286,1,0.0005,0.03,0.042,0.002,True,0.013460700437003755
hsa-mir-195-5p,hsa-mir-520h,5090,23286,1,0.0,0.0455,0.054,0.002,True,0.013460700437003755
hsa-mir-195-5p,hsa-mir-452-5p,51176,6929,1,0.006,0.0575,0.8865,0.0015,True,0.010773909616395166
hsa-mir-141-3p,hsa-mir-196a-5p,51274,4644,1,0.004,0.0175,0.018,0.0,True,0.0
hsa-mir-204-5p,hsa-mir-301b-3p,51341,23295,-1,0.0005,0.011,0.3655,0.0055,True,0.028730425643720442
hsa-mir-204-5p,hsa-mir-410-3p,51341,23295,-1,0.0,0.0125,0.066,0.004,True,0.022728156096547065
hsa-mir-130a-5p,hsa-mir-144-3p,51341,8570,-1,0.0,0.059,0.0195,0.0,True,0.0
hsa-mir-30a-5p,hsa-mir-377-5p,5316,9519,1,0.0005,0.071,0.016,0.009,True,0.04098415408641332
hsa-mir-136-5p,hsa-mir-410-3p,55810,26137,1,0.002,0.275,0.7475,0.0045,True,0.024807340374580926
hsa-mir-19a-3p,hsa-mir-20b-5p,55810,27086,1,0.005,0.0425,0.0165,0.005,True,0.026815439697876305
hsa-mir-130a-3p,hsa-mir-520g-3p,5629,10371,1,0.0,0.122,0.687,0.005,True,0.026815439697876305
hsa-mir-130a-3p,hsa-mir-520h,5629,10371,1,0.0005,0.1175,0.7645,0.002,True,0.013460700437003755
hsa-mir-15a-5p,hsa-mir-181a-5p,571,117584,1,0.001,0.014,0.0125,0.0,True,0.0
hsa-mir-16-1-3p,hsa-mir-181a-5p,571,117584,1,0.0005,0.029,0.0155,0.0,True,0.0
